method,seed,relearn_corpus,threshold_quantile,path,r0,survival0,h50,h50_censored,auc_survival,r_final,relearn_growth,survival_decay,conditional_resurrection_final,conditional_survival_final,conditional_auc_survival,conditional_num_items,mean_target_margin_final,median_target_margin_final,mean_target_margin_growth_final,conditional_mean_target_margin_growth_final,retain_accuracy_final,retain_nll_final,refusal_rate_final
hlc_sg_k2_gpt2_lora_tofu50_seed0,0,heldout_forget_declarative,q95,runs/survival/gpt2_long_horizon/hlc_sg_k2_gpt2_lora_seed0_heldout_forget_declarative/survival_curve.csv,0.0,1.0,,True,0.8645833333333334,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8645833333333334,6,-1.4112952550252278,-1.7711458206176758,4.861047983169556,4.861047983169556,0.0,7.284077644348144,0.0
npo_strong_gpt2_lora_tofu50_seed0,0,heldout_forget_declarative,q95,runs/survival/gpt2_long_horizon/npo_strong_gpt2_lora_seed0_heldout_forget_declarative/survival_curve.csv,0.0,1.0,,True,0.8229166666666667,0.3333333333333333,0.3333333333333333,0.3333333333333332,0.3333333333333333,0.6666666666666667,0.8229166666666667,6,-0.6815595626831055,-0.7827339172363281,5.54507040977478,5.54507040977478,0.0,7.50440788269043,0.0
hlc_sg_k1_gpt2_lora_tofu50_seed0,0,heldout_forget_declarative,q95,runs/survival/gpt2_long_horizon/hlc_sg_k1_gpt2_lora_seed0_heldout_forget_declarative/survival_curve.csv,0.0,1.0,128.0,False,0.75,0.5,0.5,0.5,0.5,0.5,0.75,6,0.2964271704355876,-0.0344965457916259,6.558812856674194,6.558812856674194,0.0,7.465757369995117,0.0
npo_strong_gpt2_lora_tofu50_seed0,0,heldout_forget_mixed_stress,q95,runs/survival/gpt2_long_horizon/npo_strong_gpt2_lora_seed0_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,64.0,False,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5833333333333334,6,1.941562334696452,2.1759047508239746,8.168192307154337,8.168192307154337,0.0,6.123093128204346,0.0
hlc_sg_k1_gpt2_lora_tofu50_seed0,0,heldout_forget_mixed_stress,q95,runs/survival/gpt2_long_horizon/hlc_sg_k1_gpt2_lora_seed0_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,64.0,False,0.4609375,1.0,1.0,1.0,1.0,0.0,0.4609375,6,3.0129072666168213,3.3264524936676025,9.275292952855429,9.275292952855429,0.0,5.814097881317139,0.0
hlc_sg_k2_gpt2_lora_tofu50_seed0,0,heldout_forget_mixed_stress,q95,runs/survival/gpt2_long_horizon/hlc_sg_k2_gpt2_lora_seed0_heldout_forget_mixed_stress/survival_curve.csv,0.0,1.0,32.0,False,0.4479166666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.4479166666666667,6,1.864460587501526,2.0873665809631348,8.13680382569631,8.13680382569631,0.0,5.728590965270996,0.0
hlc_sg_k2_gpt2_lora_tofu50_seed0,0,heldout_forget_paraphrase_qa,q95,runs/survival/gpt2_long_horizon/hlc_sg_k2_gpt2_lora_seed0_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,64.0,False,0.4401041666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.4401041666666666,6,1.9060265223185224,2.1642353534698486,8.178369760513306,8.178369760513306,0.0,6.77796745300293,0.0
hlc_sg_k1_gpt2_lora_tofu50_seed0,0,heldout_forget_paraphrase_qa,q95,runs/survival/gpt2_long_horizon/hlc_sg_k1_gpt2_lora_seed0_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,64.0,False,0.375,1.0,1.0,1.0,1.0,0.0,0.375,6,3.816224892934163,5.082372665405273,10.07861057917277,10.07861057917277,0.0,7.232771873474121,0.0
npo_strong_gpt2_lora_tofu50_seed0,0,heldout_forget_paraphrase_qa,q95,runs/survival/gpt2_long_horizon/npo_strong_gpt2_lora_seed0_heldout_forget_paraphrase_qa/survival_curve.csv,0.0,1.0,32.0,False,0.3567708333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3567708333333333,6,0.9972732861836752,0.5608384609222412,7.223903258641561,7.223903258641561,0.0,6.701008319854736,0.0
